Date,Ticker,AdjClose
2023-07-28,PG,148.7831573486328
2023-07-28,TSLA,266.44000244140625
2023-07-28,UNH,486.0184020996094
2023-07-28,V,232.24929809570312
2023-07-28,XOM,97.22675323486328
2023-07-31,AAPL,194.50259399414062
2023-07-31,AMZN,133.67999267578125
2023-07-31,BAC,30.331649780273438
2023-07-31,BRK-B,351.9599914550781
2023-07-31,DIS,87.43243408203125
2023-07-31,GOOGL,131.92877197265625
2023-07-31,HD,317.6289978027344
2023-07-31,JNJ,157.31884765625
2023-07-31,JPM,150.70034790039062
2023-07-31,KO,58.30275344848633
2023-07-31,MA,389.72259521484375
2023-07-31,META,316.8616943359375
2023-07-31,MSFT,330.776611328125
2023-07-31,NVDA,46.700260162353516
2023-07-31,PFE,32.36785125732422
2023-07-31,PG,148.6785125732422
2023-07-31,TSLA,267.42999267578125
2023-07-31,UNH,489.3621520996094
2023-07-31,V,234.19989013671875
2023-07-31,XOM,100.10173797607422
2023-08-01,AAPL,193.67091369628906
2023-08-01,AMZN,131.69000244140625
2023-08-01,BAC,29.971466064453125
2023-08-01,BRK-B,352.260009765625
2023-08-01,DIS,87.57014465332031
2023-08-01,GOOGL,130.7657470703125
2023-08-01,HD,315.94500732421875
2023-08-01,JNJ,158.59596252441406
2023-08-01,JPM,149.95614624023438
2023-08-01,KO,58.152130126953125
2023-08-01,MA,392.4803161621094
2023-08-01,META,320.94921875
2023-08-01,MSFT,331.19012451171875
2023-08-01,NVDA,46.4783935546875
2023-08-01,PFE,31.963918685913086
2023-08-01,PG,148.6309356689453
2023-08-01,TSLA,261.07000732421875
2023-08-01,UNH,487.786865234375
2023-08-01,V,236.21945190429688
2023-08-01,XOM,99.52301025390625
2023-08-02,AAPL,190.67092895507812
2023-08-02,AMZN,128.2100067138672
2023-08-02,BAC,29.56388282775879
2023-08-02,BRK-B,351.19000244140625
2023-08-02,DIS,84.8849105834961
2023-08-02,GOOGL,127.61466217041016
2023-08-02,HD,312.54833984375
2023-08-02,JNJ,159.55381774902344
2023-08-02,JPM,148.25799560546875
2023-08-02,KO,58.330997467041016
2023-08-02,MA,385.51177978515625
2023-08-02,META,312.5950927734375
2023-08-02,MSFT,322.4854431152344
2023-08-02,NVDA,44.24177551269531
2023-08-02,PFE,31.73054313659668
2023-08-02,PG,148.95436096191406
2023-08-02,TSLA,254.11000061035156
2023-08-02,UNH,487.8448791503906
2023-08-02,V,234.0324249267578
2023-08-02,XOM,98.28153991699219
2023-08-03,AAPL,189.27491760253906
2023-08-03,AMZN,128.91000366210938
2023-08-03,BAC,29.77241325378418
2023-08-03,BRK-B,353.80999755859375
2023-08-03,DIS,84.08818054199219
2023-08-03,GOOGL,127.68423461914062
2023-08-03,HD,313.83282470703125
2023-08-03,JNJ,160.2393035888672
2023-08-03,JPM,149.164306640625
2023-08-03,KO,58.02974319458008
2023-08-03,MA,388.4672546386719
2023-08-03,META,311.4812316894531
2023-08-03,MSFT,321.6583557128906
2023-08-03,NVDA,44.48762130737305
2023-08-03,PFE,31.4163818359375
2023-08-03,PG,149.34439086914062
2023-08-03,TSLA,259.32000732421875
2023-08-03,UNH,487.9028625488281
2023-08-03,V,235.21458435058594
2023-08-03,XOM,99.9897232055664
2023-08-04,AAPL,180.18594360351562
2023-08-04,AMZN,139.57000732421875
2023-08-04,BAC,29.668148040771484
2023-08-04,BRK-B,349.989990234375
2023-08-04,DIS,84.8849105834961
2023-08-04,GOOGL,127.34625244140625
2023-08-04,HD,310.5788879394531
2023-08-04,JNJ,158.73681640625
2023-08-04,JPM,148.8494873046875
2023-08-04,KO,57.154212951660156
2023-08-04,MA,386.8264465332031
2023-08-04,META,309.0346374511719
2023-08-04,MSFT,322.76116943359375
2023-08-04,NVDA,44.652523040771484
2023-08-04,PFE,31.434328079223633
2023-08-04,PG,147.708251953125
2023-08-04,TSLA,253.86000061035156
2023-08-04,UNH,485.84442138671875
2023-08-04,V,235.441162109375
2023-08-04,XOM,100.2697525024414
2023-08-07,AAPL,177.07704162597656
2023-08-07,AMZN,142.22000122070312
2023-08-07,BAC,30.217906951904297
2023-08-07,BRK-B,362.5799865722656
2023-08-07,DIS,85.40621948242188
2023-08-07,GOOGL,130.74588012695312
2023-08-07,HD,313.1858215332031
2023-08-07,JNJ,162.5493621826172
2023-08-07,JPM,149.5554962158203
2023-08-07,KO,57.60609817504883
2023-08-07,MA,392.28265380859375
2023-08-07,META,314.8327941894531
2023-08-07,MSFT,325.0555419921875
2023-08-07,NVDA,45.38906478881836
2023-08-07,PFE,32.026756286621094
2023-08-07,PG,149.26828002929688
2023-08-07,TSLA,251.4499969482422
2023-08-07,UNH,493.5853576660156
2023-08-07,V,237.9237518310547
2023-08-07,XOM,100.06438446044922
2023-08-08,AAPL,178.0176239013672
2023-08-08,AMZN,139.94000244140625
2023-08-08,BAC,29.639713287353516
2023-08-08,BRK-B,363.7300109863281
2023-08-08,DIS,86.68489074707031
2023-08-08,GOOGL,130.6166229248047
2023-08-08,HD,311.8918762207031
2023-08-08,JNJ,162.62448120117188
2023-08-08,JPM,148.7159423828125
2023-08-08,KO,57.35190963745117
2023-08-08,MA,388.6451416015625
2023-08-08,META,310.9342041015625
2023-08-08,MSFT,321.0577087402344
2023-08-08,NVDA,44.636531829833984
2023-08-08,PFE,31.990848541259766
2023-08-08,PG,149.4299774169922
2023-08-08,TSLA,249.6999969482422
2023-08-08,UNH,488.8692932128906
2023-08-08,V,235.73672485351562
2023-08-08,XOM,100.55912780761719
2023-08-09,AAPL,176.42359924316406
2023-08-09,AMZN,137.85000610351562
2023-08-09,BAC,29.251089096069336
2023-08-09,BRK-B,358.0199890136719
2023-08-09,DIS,86.0553970336914
2023-08-09,GOOGL,128.8870086669922
2023-08-09,HD,312.27239990234375
2023-08-09,JNJ,162.52117919921875
2023-08-09,JPM,146.72198486328125
2023-08-09,KO,57.48371505737305
2023-08-09,MA,389.11962890625
2023-08-09,META,303.54473876953125
2023-08-09,MSFT,317.2961730957031
2023-08-09,NVDA,42.52782440185547
2023-08-09,PFE,32.17037582397461
2023-08-09,PG,149.23974609375
2023-08-09,TSLA,242.19000244140625
2023-08-09,UNH,485.2452087402344
2023-08-09,V,236.1997528076172
2023-08-09,XOM,102.26729583740234
2023-08-10,AAPL,176.20578002929688
2023-08-10,AMZN,138.55999755859375
2023-08-10,BAC,29.326921463012695
2023-08-10,BRK-B,356.9800109863281
2023-08-10,DIS,90.25537872314453
2023-08-10,GOOGL,128.91685485839844
2023-08-10,HD,313.4046325683594
2023-08-10,JNJ,161.676025390625
2023-08-10,JPM,146.5025634765625
2023-08-10,KO,57.35190963745117
2023-08-10,MA,392.5495300292969
2023-08-10,META,304.07183837890625
2023-08-10,MSFT,317.9854736328125
2023-08-10,NVDA,42.3619270324707
2023-08-10,PFE,32.06265640258789
2023-08-10,PG,148.49778747558594
2023-08-10,TSLA,245.33999633789062
2023-08-10,UNH,486.5692443847656
2023-08-10,V,237.03871154785156
2023-08-10,XOM,102.7900390625
2023-08-11,AAPL,176.26528930664062
2023-08-11,AMZN,138.41000366210938
2023-08-11,BAC,29.658668518066406
2023-08-11,BRK-B,358.3500061035156
2023-08-11,DIS,87.560302734375
2023-08-11,GOOGL,128.78761291503906
2023-08-11,HD,315.03155517578125
2023-08-11,JNJ,163.25363159179688
2023-08-11,JPM,147.35166931152344
2023-08-11,KO,57.58726501464844
2023-08-11,MA,390.41448974609375
2023-08-11,META,299.9942321777344
2023-08-11,MSFT,316.0948486328125
2023-08-11,NVDA,40.82986831665039
2023-08-11,PFE,32.34989929199219
2023-08-11,PG,149.3634033203125
2023-08-11,TSLA,242.64999389648438
2023-08-11,UNH,490.94708251953125
2023-08-11,V,236.92025756835938
2023-08-11,XOM,104.3862075805664
2023-08-14,AAPL,177.9209442138672
2023-08-14,AMZN,140.57000732421875
2023-08-14,BAC,29.31743812561035
2023-08-14,BRK-B,358.4800109863281
2023-08-14,DIS,87.35375213623047
2023-08-14,GOOGL,130.5470733642578
2023-08-14,HD,313.9279479980469
2023-08-14,JNJ,162.86862182617188
2023-08-14,JPM,147.65695190429688
2023-08-14,KO,57.31425476074219
2023-08-14,MA,393.97283935546875
2023-08-14,META,304.51934814453125
2023-08-14,MSFT,319.0784912109375
2023-08-14,NVDA,43.72608947753906
2023-08-14,PFE,32.3768196105957
2023-08-14,PG,148.19337463378906
2023-08-14,TSLA,239.75999450683594
2023-08-14,UNH,493.76898193359375
2023-08-14,V,239.74307250976562
2023-08-14,XOM,104.47021484375
2023-08-15,AAPL,175.9281768798828
2023-08-15,AMZN,137.6699981689453
2023-08-15,BAC,28.379051208496094
2023-08-15,BRK-B,354.5
2023-08-15,DIS,85.63243865966797
2023-08-15,GOOGL,129.00631713867188
2023-08-15,HD,316.0116271972656
2023-08-15,JNJ,162.39910888671875
2023-08-15,JPM,143.89805603027344
2023-08-15,KO,56.92826843261719
2023-08-15,MA,389.8905944824219
2023-08-15,META,300.3025207519531
2023-08-15,MSFT,316.93182373046875
2023-08-15,NVDA,43.91297149658203
2023-08-15,PFE,31.766447067260742
2023-08-15,PG,147.24212646484375
2023-08-15,TSLA,232.9600067138672
2023-08-15,UNH,489.6713562011719
2023-08-15,V,236.71299743652344
2023-08-15,XOM,101.78811645507812
2023-08-16,AAPL,175.05572509765625
2023-08-16,AMZN,135.07000732421875
2023-08-16,BAC,27.762943267822266
2023-08-16,BRK-B,354.1099853515625
2023-08-16,DIS,84.93408203125
2023-08-16,GOOGL,127.9327392578125
2023-08-16,HD,316.8583679199219
2023-08-16,JNJ,161.8826446533203
2023-08-16,JPM,143.28746032714844
2023-08-16,KO,56.93768310546875
2023-08-16,MA,389.8115539550781
2023-08-16,META,292.68438720703125
2023-08-16,MSFT,316.16217041015625
2023-08-16,NVDA,43.45925521850586
2023-08-16,PFE,31.847232818603516
2023-08-16,PG,145.7391815185547
2023-08-16,TSLA,225.60000610351562
2023-08-16,UNH,486.6465759277344
2023-08-16,V,236.17999267578125
2023-08-16,XOM,100.07533264160156
2023-08-17,AAPL,172.50775146484375
2023-08-17,AMZN,133.97999572753906
2023-08-17,BAC,27.75346565246582
2023-08-17,BRK-B,353.19000244140625
2023-08-17,DIS,84.51113891601562
2023-08-17,GOOGL,129.14547729492188
2023-08-17,HD,311.3876037597656
2023-08-17,JNJ,163.4038848876953
2023-08-17,JPM,141.79913330078125
2023-08-17,KO,57.0600700378418
2023-08-17,MA,388.081787109375
2023-08-17,META,283.53448486328125
2023-08-17,MSFT,312.6887512207031
2023-08-17,NVDA,43.31734085083008
2023-08-17,PFE,32.77177047729492
2023-08-17,PG,144.69281005859375
2023-08-17,TSLA,219.22000122070312
2023-08-17,UNH,477.3689880371094
2023-08-17,V,234.28494262695312
2023-08-17,XOM,102.01397705078125
2023-08-18,AAPL,172.9935760498047
2023-08-18,AMZN,133.22000122070312
2023-08-18,BAC,27.592327117919922
2023-08-18,BRK-B,352.55999755859375
2023-08-18,DIS,84.55048370361328
2023-08-18,GOOGL,126.70013427734375
2023-08-18,HD,311.4732360839844
2023-08-18,JNJ,161.97654724121094
2023-08-18,JPM,142.12351989746094
2023-08-18,KO,57.38015365600586
2023-08-18,MA,387.6369934082031
2023-08-18,META,281.7044982910156
2023-08-18,MSFT,312.2940368652344
2023-08-18,NVDA,43.272369384765625
2023-08-18,PFE,32.90641784667969
2023-08-18,PG,145.10183715820312
2023-08-18,TSLA,215.49000549316406
2023-08-18,UNH,481.6985168457031
2023-08-18,V,235.0745849609375
2023-08-18,XOM,103.55736541748047
2023-08-21,AAPL,174.33200073242188
2023-08-21,AMZN,134.67999267578125
2023-08-21,BAC,27.6302433013916
2023-08-21,BRK-B,352.0899963378906
2023-08-21,DIS,84.4718017578125
2023-08-21,GOOGL,127.60470581054688
2023-08-21,HD,308.32391357421875
2023-08-21,JNJ,157.1498260498047
2023-08-21,JPM,142.61007690429688
2023-08-21,KO,56.89060974121094
2023-08-21,MA,388.65509033203125
2023-08-21,META,288.3182678222656
2023-08-21,MSFT,317.62261962890625
2023-08-21,NVDA,46.938114166259766
2023-08-21,PFE,33.220577239990234
2023-08-21,PG,144.36940002441406
2023-08-21,TSLA,231.27999877929688
2023-08-21,UNH,480.9640197753906
2023-08-21,V,236.34780883789062
2023-08-21,XOM,102.30570983886719
2023-08-22,AAPL,175.71006774902344
2023-08-22,AMZN,134.25
2023-08-22,BAC,26.957256317138672
2023-08-22,BRK-B,350.57000732421875
2023-08-22,DIS,84.38327026367188
2023-08-22,GOOGL,128.31048583984375
2023-08-22,HD,308.7236022949219
2023-08-22,JNJ,155.90089416503906
2023-08-22,JPM,139.6525421142578
2023-08-22,KO,56.54228591918945
2023-08-22,MA,393.241455078125
2023-08-22,META,286.0307922363281
2023-08-22,MSFT,318.1949157714844
2023-08-22,NVDA,45.639915466308594
2023-08-22,PFE,33.06798553466797
2023-08-22,PG,144.42648315429688
2023-08-22,TSLA,233.19000244140625
2023-08-22,UNH,475.8033752441406
2023-08-22,V,237.44337463378906
2023-08-22,XOM,101.73165130615234
2023-08-23,AAPL,179.5666961669922
2023-08-23,AMZN,135.52000427246094
2023-08-23,BAC,26.966737747192383
2023-08-23,BRK-B,354.260009765625
2023-08-23,DIS,84.42262268066406
2023-08-23,GOOGL,131.58087158203125
2023-08-23,HD,310.2553405761719
2023-08-23,JNJ,154.501708984375
2023-08-23,JPM,140.5970458984375
2023-08-23,KO,56.739986419677734
2023-08-23,MA,396.4242248535156
2023-08-23,META,292.6345520019531
2023-08-23,MSFT,322.67486572265625
2023-08-23,NVDA,47.08702087402344
2023-08-23,PFE,32.90641784667969
2023-08-23,PG,145.77723693847656
2023-08-23,TSLA,236.86000061035156
2023-08-23,UNH,473.0008239746094
2023-08-23,V,239.15089416503906
2023-08-23,XOM,100.83761596679688
2023-08-24,AAPL,174.8673553466797
2023-08-24,AMZN,131.83999633789062
2023-08-24,BAC,27.12787437438965
2023-08-24,BRK-B,354.29998779296875
2023-08-24,DIS,81.11770629882812
2023-08-24,GOOGL,129.00631713867188
2023-08-24,HD,306.92529296875
2023-08-24,JNJ,155.02757263183594
2023-08-24,JPM,140.4634552001953
2023-08-24,KO,56.58935546875
2023-08-24,MA,393.0733947753906
2023-08-24,META,285.18548583984375
2023-08-24,MSFT,315.73785400390625
2023-08-24,NVDA,47.13399124145508
2023-08-24,PFE,32.457611083984375
2023-08-24,PG,145.10183715820312
2023-08-24,TSLA,230.0399932861328
2023-08-24,UNH,471.705810546875
2023-08-24,V,236.35768127441406
2023-08-24,XOM,100.0847396850586
2023-08-25,AAPL,177.07823181152344
2023-08-25,AMZN,133.25999450683594
2023-08-25,BAC,27.01412582397461
2023-08-25,BRK-B,355.92999267578125
2023-08-25,DIS,81.99311065673828
2023-08-25,GOOGL,129.105712890625
2023-08-25,HD,307.1822204589844
2023-08-25,JNJ,157.25035095214844
2023-08-25,JPM,140.29176330566406
2023-08-25,KO,56.85295486450195
2023-08-25,MA,398.2330322265625
2023-08-25,META,283.9422607421875
2023-08-25,MSFT,318.70806884765625
2023-08-25,NVDA,45.98970031738281
2023-08-25,PFE,32.655086517333984
2023-08-25,PG,146.05307006835938
2023-08-25,TSLA,238.58999633789062
2023-08-25,UNH,472.6915588378906
2023-08-25,V,239.41738891601562
2023-08-25,XOM,101.8728256225586
2023-08-28,AAPL,178.6446990966797
2023-08-28,AMZN,133.13999938964844
2023-08-28,BAC,27.260570526123047
2023-08-28,BRK-B,355.54998779296875
2023-08-28,DIS,82.77999877929688
2023-08-28,GOOGL,130.2289581298828
2023-08-28,HD,310.0841369628906
2023-08-28,JNJ,155.39645385742188
2023-08-28,JPM,140.77830505371094
2023-08-28,KO,57.01299285888672
2023-08-28,MA,402.7304382324219
2023-08-28,META,288.67633056640625
2023-08-28,MSFT,319.4185485839844
2023-08-28,NVDA,46.806190490722656
2023-08-28,PFE,32.50248718261719
2023-08-28,PG,146.2813720703125
2023-08-28,TSLA,238.82000732421875
2023-08-28,UNH,474.77899169921875
2023-08-28,V,240.6610107421875
2023-08-28,XOM,102.72920227050781
2023-08-29,AAPL,182.5409698486328
2023-08-29,AMZN,134.91000366210938
2023-08-29,BAC,27.649194717407227
2023-08-29,BRK-B,358.2900085449219
2023-08-29,DIS,83.01605987548828
2023-08-29,GOOGL,133.7677459716797
2023-08-29,HD,313.3856201171875
2023-08-29,JNJ,155.41534423828125
2023-08-29,JPM,141.9231719970703
2023-08-29,KO,56.956512451171875
2023-08-29,MA,406.89178466796875
2023-08-29,META,296.3641052246094
2023-08-29,MSFT,324.0661926269531
2023-08-29,NVDA,48.753997802734375
2023-08-29,PFE,32.44862747192383
2023-08-29,PG,146.36700439453125
2023-08-29,TSLA,257.17999267578125
2023-08-29,UNH,476.2768859863281
2023-08-29,V,242.1514129638672
2023-08-29,XOM,103.34091186523438
2023-08-30,AAPL,186.04067993164062
2023-08-30,AMZN,135.07000732421875
2023-08-30,BAC,27.525976181030273
2023-08-30,BRK-B,361.05999755859375
2023-08-30,DIS,82.89802551269531
2023-08-30,GOOGL,135.0699462890625
2023-08-30,HD,316.583740234375
2023-08-30,JNJ,154.8667449951172
2023-08-30,JPM,141.35073852539062
2023-08-30,KO,56.92826843261719
2023-08-30,MA,409.12567138671875
2023-08-30,META,293.4898376464844
2023-08-30,MSFT,324.4411926269531
2023-08-30,NVDA,49.233707427978516
2023-08-30,PFE,32.2242317199707
2023-08-30,PG,146.5286865234375
2023-08-30,TSLA,256.8999938964844
2023-08-30,UNH,475.0205993652344
2023-08-30,V,243.02981567382812
2023-08-30,XOM,104.34786224365234
2023-08-31,AAPL,186.25880432128906
2023-08-31,AMZN,138.00999450683594
2023-08-31,BAC,27.40172576904297
2023-08-31,BRK-B,360.20001220703125
2023-08-31,DIS,82.307861328125
2023-08-31,GOOGL,135.35821533203125
2023-08-31,HD,316.2677307128906
2023-08-31,JNJ,152.927734375
2023-08-31,JPM,139.6048583984375
2023-08-31,KO,56.32575607299805
2023-08-31,MA,407.8703308105469
2023-08-31,META,294.2756042480469
2023-08-31,MSFT,323.4248352050781
2023-08-31,NVDA,49.32464599609375
2023-08-31,PFE,31.75747299194336
2023-08-31,PG,146.81407165527344
2023-08-31,TSLA,258.0799865722656
2023-08-31,UNH,460.5727233886719
2023-08-31,V,242.48695373535156
2023-08-31,XOM,104.63961791992188
2023-09-01,AAPL,187.83517456054688
2023-09-01,AMZN,138.1199951171875
2023-09-01,BAC,27.698013305664062
2023-09-01,BRK-B,362.4599914550781
2023-09-01,DIS,80.30132293701172
2023-09-01,GOOGL,134.8512420654297
2023-09-01,HD,318.9296569824219
2023-09-01,JNJ,151.79269409179688
2023-09-01,JPM,140.07232666015625
2023-09-01,KO,55.836212158203125
2023-09-01,MA,410.7664794921875
2023-09-01,META,294.762939453125
2023-09-01,MSFT,324.31292724609375
2023-09-01,NVDA,48.47916793823242
2023-09-01,PFE,32.11651611328125
2023-09-01,PG,146.97576904296875
2023-09-01,TSLA,245.00999450683594
2023-09-01,UNH,460.244140625
2023-09-01,V,244.88536071777344
2023-09-01,XOM,106.83235168457031
2023-09-05,AAPL,188.07310485839844
2023-09-05,AMZN,137.27000427246094
2023-09-05,BAC,27.382610321044922
2023-09-05,BRK-B,360.4700012207031
2023-09-05,DIS,79.85869598388672
2023-09-05,GOOGL,134.96058654785156
2023-09-05,HD,313.8548278808594
2023-09-05,JNJ,151.98187255859375
2023-09-05,JPM,138.5267791748047
2023-09-05,KO,55.374908447265625
2023-09-05,MA,406.7435302734375
2023-09-05,META,298.5123291015625
2023-09-05,MSFT,329.13824462890625
2023-09-05,NVDA,48.51814270019531
2023-09-05,PFE,31.75747299194336
2023-09-05,PG,145.00672912597656
2023-09-05,TSLA,256.489990234375
2023-09-05,UNH,464.66064453125
2023-09-05,V,242.1514129638672
2023-09-05,XOM,106.84174346923828
2023-09-06,AAPL,181.34136962890625
2023-09-06,AMZN,135.36000061035156
2023-09-06,BAC,27.134113311767578
2023-09-06,BRK-B,361.6700134277344
2023-09-06,DIS,79.65213775634766
2023-09-06,GOOGL,133.65841674804688
2023-09-06,HD,312.1504211425781
2023-09-06,JNJ,149.45639038085938
2023-09-06,JPM,138.2978057861328
2023-09-06,KO,55.337249755859375
2023-09-06,MA,408.404052734375
2023-09-06,META,297.5376892089844
2023-09-06,MSFT,328.47711181640625
2023-09-06,NVDA,47.03593444824219
2023-09-06,PFE,30.85088539123535
2023-09-06,PG,144.72134399414062
2023-09-06,TSLA,251.9199981689453
2023-09-06,UNH,460.9206237792969
2023-09-06,V,242.96070861816406
2023-09-06,XOM,107.76402282714844
2023-09-07,AAPL,176.0372314453125
2023-09-07,AMZN,137.85000610351562
2023-09-07,BAC,26.88561248779297
2023-09-07,BRK-B,361.79998779296875
2023-09-07,DIS,79.24886322021484
2023-09-07,GOOGL,134.45361328125
2023-09-07,HD,314.4676208496094
2023-09-07,JNJ,151.3670654296875
2023-09-07,JPM,137.1147918701172
2023-09-07,KO,54.913612365722656
2023-09-07,MA,409.82745361328125
2023-09-07,META,297.0404052734375
2023-09-07,MSFT,325.5464172363281
2023-09-07,NVDA,46.216365814208984
2023-09-07,PFE,30.770097732543945
2023-09-07,PG,146.1006317138672
2023-09-07,TSLA,251.49000549316406
2023-09-07,UNH,468.52630615234375
2023-09-07,V,243.92799377441406
2023-09-07,XOM,107.23701477050781
2023-09-08,AAPL,176.6519012451172
2023-09-08,AMZN,138.22999572753906
2023-09-08,BAC,27.105440139770508
2023-09-08,BRK-B,363.1499938964844
2023-09-08,DIS,80.24230194091797
2023-09-08,GOOGL,135.56695556640625
2023-09-08,HD,314.7452697753906
2023-09-08,JNJ,151.86837768554688
2023-09-08,JPM,137.2197265625
2023-09-08,KO,54.913612365722656
2023-09-08,MA,410.044921875
2023-09-08,META,296.26470947265625
2023-09-08,MSFT,329.8487548828125
2023-09-08,NVDA,45.547725677490234
2023-09-08,PFE,30.74317169189453
2023-09-08,PG,145.47283935546875
2023-09-08,TSLA,248.5
2023-09-08,UNH,466.43072509765625
2023-09-08,V,244.07601928710938
2023-09-08,XOM,108.79922485351562
2023-09-11,AAPL,177.82180786132812
2023-09-11,AMZN,143.10000610351562
2023-09-11,BAC,27.22013282775879
2023-09-11,BRK-B,365.5199890136719
2023-09-11,DIS,81.16688537597656
2023-09-11,GOOGL,136.10372924804688
2023-09-11,HD,314.4197692871094
2023-09-11,JNJ,153.8546905517578
2023-09-11,JPM,137.82078552246094
2023-09-11,KO,55.431400299072266
2023-09-11,MA,411.8735656738281
2023-09-11,META,305.88189697265625
2023-09-11,MSFT,333.47015380859375
2023-09-11,NVDA,45.153934478759766
2023-09-11,PFE,30.46491050720215
2023-09-11,PG,147.20407104492188
2023-09-11,TSLA,273.5799865722656
2023-09-11,UNH,465.0821838378906
2023-09-11,V,244.00694274902344
2023-09-11,XOM,107.43465423583984
2023-09-12,AAPL,174.78805541992188
2023-09-12,AMZN,141.22999572753906
2023-09-12,BAC,27.688457489013672
2023-09-12,BRK-B,367.7799987792969
2023-09-12,DIS,82.307861328125
2023-09-12,GOOGL,134.53314208984375
2023-09-12,HD,312.4185485839844
2023-09-12,JNJ,154.7248992919922
2023-09-12,JPM,139.6143798828125
2023-09-12,KO,54.88536071777344
2023-09-12,MA,411.4583435058594
2023-09-12,META,300.01409912109375
2023-09-12,MSFT,327.3817443847656
2023-09-12,NVDA,44.84609603881836
2023-09-12,PFE,30.653413772583008
2023-09-12,PG,144.61671447753906
2023-09-12,TSLA,267.4800109863281
2023-09-12,UNH,465.5866394042969
2023-09-12,V,244.08590698242188
2023-09-12,XOM,110.56847381591797
2023-09-13,AAPL,172.71595764160156
2023-09-13,AMZN,144.85000610351562
2023-09-13,BAC,27.60243797302246
2023-09-13,BRK-B,367.82000732421875
2023-09-13,DIS,82.11116027832031
2023-09-13,GOOGL,135.89500427246094
2023-09-13,HD,312.0355529785156
2023-09-13,JNJ,155.11270141601562
2023-09-13,JPM,139.68118286132812
2023-09-13,KO,55.01716232299805
2023-09-13,MA,411.4880676269531
2023-09-13,META,303.3955383300781
2023-09-13,MSFT,331.614990234375
2023-09-13,NVDA,45.46077346801758
2023-09-13,PFE,30.590579986572266
2023-09-13,PG,145.62501525878906
2023-09-13,TSLA,271.29998779296875
2023-09-13,UNH,465.5284729003906
2023-09-13,V,244.60903930664062
2023-09-13,XOM,109.58031463623047
2023-09-14,AAPL,174.23284912109375
2023-09-14,AMZN,144.72000122070312
2023-09-14,BAC,27.908283233642578
2023-09-14,BRK-B,369.5
2023-09-14,DIS,83.09475708007812
2023-09-14,GOOGL,137.27671813964844
2023-09-14,HD,315.626220703125
2023-09-14,JNJ,154.87623596191406
2023-09-14,JPM,142.39065551757812
2023-09-14,KO,55.472633361816406
2023-09-14,MA,408.562255859375
2023-09-14,META,310.0191955566406
2023-09-14,MSFT,334.22015380859375
2023-09-14,NVDA,45.55672073364258
