Date,Ticker,AdjClose,Sector,SectorId
2020-07-28,FI,99.9000015258789,Tech,7
2020-07-28,GE,33.56235885620117,Durable,1
2020-07-28,GILD,60.35594940185547,Non Durable,3
2020-07-28,GM,25.520570755004883,Durable,1
2020-07-28,GOOGL,74.73429870605469,Communications,0
2020-07-28,GS,178.8260498046875,Finance,2
2020-07-28,HD,235.19122314453125,Retail,6
2020-07-28,HON,137.3878936767578,Durable,1
2020-07-28,HUM,370.744140625,Finance,2
2020-07-28,IBM,95.2912826538086,Tech,7
2020-07-28,ICE,87.14854431152344,Finance,2
2020-07-28,INTC,43.89466094970703,Tech,7
2020-07-28,INTU,287.6521301269531,Tech,7
2020-07-28,ISRG,226.56333923339844,Others,5
2020-07-28,JNJ,127.39878845214844,Non Durable,3
2020-07-28,JPM,85.0994873046875,Finance,2
2020-07-28,KO,41.400474548339844,Non Durable,3
2020-07-28,LIN,227.29722595214844,Others,5
2020-07-28,LMT,337.6253662109375,Durable,1
2020-07-28,LOW,134.9227294921875,Retail,6
2020-07-28,MA,297.82415771484375,Finance,2
2020-07-28,MCD,175.0457305908203,Retail,6
2020-07-28,MDT,84.00962829589844,Others,5
2020-07-28,META,228.86444091796875,Communications,0
2020-07-28,MMC,106.12383270263672,Finance,2
2020-07-28,MO,28.627647399902344,Non Durable,3
2020-07-28,MRK,65.08847045898438,Non Durable,3
2020-07-28,MS,42.79025650024414,Finance,2
2020-07-28,MSFT,193.55247497558594,Tech,7
2020-07-28,MU,48.92301559448242,Tech,7
2020-07-28,NEE,61.89995193481445,Others,5
2020-07-28,NFLX,488.510009765625,Communications,0
2020-07-28,NOW,435.0400085449219,Tech,7
2020-07-28,NSC,166.90736389160156,Durable,1
2020-07-28,NVDA,10.181939125061035,Tech,7
2020-07-28,PEP,118.3618392944336,Non Durable,3
2020-07-28,PFE,29.43497085571289,Non Durable,3
2020-07-28,PG,113.00401306152344,Non Durable,3
2020-07-28,PGR,79.16771697998047,Finance,2
2020-07-28,PLD,89.59880828857422,Others,5
2020-07-28,PM,60.507503509521484,Non Durable,3
2020-07-28,PNC,87.39364624023438,Finance,2
2020-07-28,QCOM,82.20489501953125,Tech,7
2020-07-28,REGN,629.2605590820312,Non Durable,3
2020-07-28,RTX,54.04615020751953,Durable,1
2020-07-28,SBUX,66.93505859375,Retail,6
2020-07-28,SHW,202.11936950683594,Non Durable,3
2020-07-28,SO,45.491859436035156,Others,5
2020-07-28,SPGI,333.401123046875,Finance,2
2020-07-28,SYK,184.39437866210938,Others,5
2020-07-28,T,15.807007789611816,Communications,0
2020-07-28,TGT,108.85008239746094,Retail,6
2020-07-28,TMO,402.31591796875,Others,5
2020-07-28,TXN,113.12885284423828,Tech,7
2020-07-28,UNH,277.922119140625,Non Durable,3
2020-07-28,UNP,156.31289672851562,Durable,1
2020-07-28,USB,29.298681259155273,Finance,2
2020-07-28,V,189.87045288085938,Finance,2
2020-07-28,VRTX,278.5199890136719,Non Durable,3
2020-07-28,VZ,42.875484466552734,Communications,0
2020-07-28,WFC,22.808195114135742,Finance,2
2020-07-28,WMT,40.89607238769531,Retail,6
2020-07-28,XOM,34.700984954833984,Oil,4
2020-07-28,ZTS,139.8753662109375,Non Durable,3
2020-07-29,AAPL,92.38545989990234,Tech,7
2020-07-29,ABBV,79.32279968261719,Non Durable,3
2020-07-29,ABT,93.77039337158203,Non Durable,3
2020-07-29,ACN,209.0764923095703,Tech,7
2020-07-29,ADBE,436.29998779296875,Tech,7
2020-07-29,ADI,107.47503662109375,Tech,7
2020-07-29,ADP,123.55391693115234,Tech,7
2020-07-29,AIG,28.913541793823242,Finance,2
2020-07-29,ALL,83.00450134277344,Finance,2
2020-07-29,AMAT,60.48271179199219,Tech,7
2020-07-29,AMD,76.08999633789062,Tech,7
2020-07-29,AMGN,212.97042846679688,Non Durable,3
2020-07-29,AMT,236.1455078125,Others,5
2020-07-29,AMZN,151.67649841308594,Retail,6
2020-07-29,AON,198.54708862304688,Finance,2
2020-07-29,APD,256.2871398925781,Others,5
2020-07-29,AVGO,27.399837493896484,Tech,7
2020-07-29,BAC,22.340930938720703,Finance,2
2020-07-29,BDX,249.78683471679688,Others,5
2020-07-29,BKNG,1686.1622314453125,Retail,6
2020-07-29,BLK,511.5619812011719,Finance,2
2020-07-29,BRK-B,196.41000366210938,Finance,2
2020-07-29,C,43.4989128112793,Finance,2
2020-07-29,CAT,127.37378692626953,Durable,1
2020-07-29,CB,121.92764282226562,Finance,2
2020-07-29,CI,168.0981903076172,Finance,2
2020-07-29,CL,67.81672668457031,Non Durable,3
2020-07-29,CME,134.4647216796875,Finance,2
2020-07-29,COST,300.32708740234375,Retail,6
2020-07-29,CRM,191.92823791503906,Tech,7
2020-07-29,CSCO,40.17738342285156,Tech,7
2020-07-29,CVX,72.33705139160156,Oil,4
2020-07-29,DE,168.97283935546875,Durable,1
2020-07-29,DHR,175.55674743652344,Others,5
2020-07-29,DIS,113.71430206298828,Communications,0
2020-07-29,DUK,69.554443359375,Others,5
2020-07-29,EL,178.23037719726562,Non Durable,3
2020-07-29,EOG,38.087608337402344,Oil,4
2020-07-29,EQIX,702.9264526367188,Others,5
2020-07-29,FDX,155.00315856933594,Durable,1
2020-07-29,FI,101.37000274658203,Tech,7
2020-07-29,GE,32.10099792480469,Durable,1
2020-07-29,GILD,59.766544342041016,Non Durable,3
2020-07-29,GM,25.094099044799805,Durable,1
2020-07-29,GOOGL,75.72136688232422,Communications,0
2020-07-29,GS,179.67750549316406,Finance,2
2020-07-29,HD,234.6415557861328,Retail,6
2020-07-29,HON,139.71072387695312,Durable,1
2020-07-29,HUM,380.0929870605469,Finance,2
2020-07-29,IBM,95.94200897216797,Tech,7
2020-07-29,ICE,88.4428482055664,Finance,2
2020-07-29,INTC,42.8516731262207,Tech,7
2020-07-29,INTU,292.8663330078125,Tech,7
2020-07-29,ISRG,231.92999267578125,Others,5
2020-07-29,JNJ,127.14712524414062,Non Durable,3
2020-07-29,JPM,87.16313934326172,Finance,2
2020-07-29,KO,41.26298522949219,Non Durable,3
2020-07-29,LIN,228.23928833007812,Others,5
2020-07-29,LMT,338.1841735839844,Durable,1
2020-07-29,LOW,135.83616638183594,Retail,6
2020-07-29,MA,300.7117919921875,Finance,2
2020-07-29,MCD,175.01902770996094,Retail,6
2020-07-29,MDT,86.07609558105469,Others,5
2020-07-29,META,232.0171356201172,Communications,0
2020-07-29,MMC,107.39683532714844,Finance,2
2020-07-29,MO,28.02843475341797,Non Durable,3
2020-07-29,MRK,64.81079864501953,Non Durable,3
2020-07-29,MS,43.07121658325195,Finance,2
2020-07-29,MSFT,195.5069580078125,Tech,7
2020-07-29,MU,49.21603012084961,Tech,7
2020-07-29,NEE,62.20942306518555,Others,5
2020-07-29,NFLX,484.4800109863281,Communications,0
2020-07-29,NOW,445.7099914550781,Tech,7
2020-07-29,NSC,173.86863708496094,Durable,1
2020-07-29,NVDA,10.431119918823242,Tech,7
2020-07-29,PEP,118.8356704711914,Non Durable,3
2020-07-29,PFE,29.616016387939453,Non Durable,3
2020-07-29,PG,113.38400268554688,Non Durable,3
2020-07-29,PGR,80.526123046875,Finance,2
2020-07-29,PLD,92.77068328857422,Others,5
2020-07-29,PM,60.83342742919922,Non Durable,3
2020-07-29,PNC,90.82833862304688,Finance,2
2020-07-29,QCOM,83.62518310546875,Tech,7
2020-07-29,REGN,630.4172973632812,Non Durable,3
2020-07-29,RTX,52.62855529785156,Durable,1
2020-07-29,SBUX,69.4280776977539,Retail,6
2020-07-29,SHW,206.61122131347656,Non Durable,3
2020-07-29,SO,45.582374572753906,Others,5
2020-07-29,SPGI,345.16033935546875,Finance,2
2020-07-29,SYK,191.16156005859375,Others,5
2020-07-29,T,15.737793922424316,Communications,0
2020-07-29,TGT,109.19441223144531,Retail,6
2020-07-29,TMO,404.1924133300781,Others,5
2020-07-29,TXN,114.4415512084961,Tech,7
2020-07-29,UNH,284.1768798828125,Non Durable,3
2020-07-29,UNP,159.512451171875,Durable,1
2020-07-29,USB,30.419971466064453,Finance,2
2020-07-29,V,191.64620971679688,Finance,2
2020-07-29,VRTX,278.7200012207031,Non Durable,3
2020-07-29,VZ,42.85311508178711,Communications,0
2020-07-29,WFC,23.03154182434082,Finance,2
2020-07-29,WMT,40.563961029052734,Retail,6
2020-07-29,XOM,35.083457946777344,Oil,4
2020-07-29,ZTS,141.41807556152344,Non Durable,3
2020-07-30,AAPL,93.5033187866211,Tech,7
2020-07-30,ABBV,78.52963256835938,Non Durable,3
2020-07-30,ABT,92.8648910522461,Non Durable,3
2020-07-30,ACN,208.70372009277344,Tech,7
2020-07-30,ADBE,438.8800048828125,Tech,7
2020-07-30,ADI,106.35027313232422,Tech,7
2020-07-30,ADP,119.7424545288086,Tech,7
2020-07-30,AIG,28.125869750976562,Finance,2
2020-07-30,ALL,81.3091049194336,Finance,2
2020-07-30,AMAT,61.60150909423828,Tech,7
2020-07-30,AMD,78.19999694824219,Tech,7
2020-07-30,AMGN,210.65118408203125,Non Durable,3
2020-07-30,AMT,228.48541259765625,Others,5
2020-07-30,AMZN,152.593994140625,Retail,6
2020-07-30,AON,200.11965942382812,Finance,2
2020-07-30,APD,252.70263671875,Others,5
2020-07-30,AVGO,27.688161849975586,Tech,7
2020-07-30,BAC,21.960771560668945,Finance,2
2020-07-30,BDX,247.47337341308594,Others,5
2020-07-30,BKNG,1666.610107421875,Retail,6
2020-07-30,BLK,507.56768798828125,Finance,2
2020-07-30,BRK-B,194.3000030517578,Finance,2
2020-07-30,C,42.13233184814453,Finance,2
2020-07-30,CAT,123.9295654296875,Durable,1
2020-07-30,CB,120.13484954833984,Finance,2
2020-07-30,CI,165.0192108154297,Finance,2
2020-07-30,CL,68.41301727294922,Non Durable,3
2020-07-30,CME,133.01304626464844,Finance,2
2020-07-30,COST,299.75506591796875,Retail,6
2020-07-30,CRM,190.03480529785156,Tech,7
2020-07-30,CSCO,39.945133209228516,Tech,7
2020-07-30,CVX,69.28521728515625,Oil,4
2020-07-30,DE,166.9011688232422,Durable,1
2020-07-30,DHR,175.5654754638672,Others,5
2020-07-30,DIS,113.76348876953125,Communications,0
2020-07-30,DUK,69.22700500488281,Others,5
2020-07-30,EL,180.2379150390625,Non Durable,3
2020-07-30,EOG,36.57981491088867,Oil,4
2020-07-30,EQIX,710.1839599609375,Others,5
2020-07-30,FDX,157.89207458496094,Durable,1
2020-07-30,FI,100.44999694824219,Tech,7
2020-07-30,GE,30.493518829345703,Durable,1
2020-07-30,GILD,59.209877014160156,Non Durable,3
2020-07-30,GM,24.425308227539062,Durable,1
2020-07-30,GOOGL,76.45995330810547,Communications,0
2020-07-30,GS,176.97230529785156,Finance,2
2020-07-30,HD,236.10440063476562,Retail,6
2020-07-30,HON,134.81210327148438,Durable,1
2020-07-30,HUM,382.14501953125,Finance,2
2020-07-30,IBM,94.0893325805664,Tech,7
2020-07-30,ICE,88.50849151611328,Finance,2
2020-07-30,INTC,42.78034973144531,Tech,7
2020-07-30,INTU,294.5721435546875,Tech,7
2020-07-30,ISRG,229.1300048828125,Others,5
2020-07-30,JNJ,127.40744018554688,Non Durable,3
2020-07-30,JPM,84.83716583251953,Finance,2
2020-07-30,KO,40.97941589355469,Non Durable,3
2020-07-30,LIN,225.73033142089844,Others,5
2020-07-30,LMT,333.3118896484375,Durable,1
2020-07-30,LOW,136.28372192382812,Retail,6
2020-07-30,MA,300.4200744628906,Finance,2
2020-07-30,MCD,174.30538940429688,Retail,6
2020-07-30,MDT,84.1142578125,Others,5
2020-07-30,META,233.22052001953125,Communications,0
2020-07-30,MMC,108.44683837890625,Finance,2
2020-07-30,MO,27.994768142700195,Non Durable,3
2020-07-30,MRK,64.51673126220703,Non Durable,3
2020-07-30,MS,41.96528625488281,Finance,2
2020-07-30,MSFT,195.3536834716797,Tech,7
2020-07-30,MU,49.55787658691406,Tech,7
2020-07-30,NEE,62.4083366394043,Others,5
2020-07-30,NFLX,485.79998779296875,Communications,0
2020-07-30,NOW,431.3999938964844,Tech,7
2020-07-30,NSC,170.30685424804688,Durable,1
2020-07-30,NVDA,10.579131126403809,Tech,7
2020-07-30,PEP,118.62892150878906,Non Durable,3
2020-07-30,PFE,29.509366989135742,Non Durable,3
2020-07-30,PG,116.13221740722656,Non Durable,3
2020-07-30,PGR,80.16387176513672,Finance,2
2020-07-30,PLD,91.91438293457031,Others,5
2020-07-30,PM,60.10395812988281,Non Durable,3
2020-07-30,PNC,88.5941162109375,Finance,2
2020-07-30,QCOM,96.35368347167969,Tech,7
2020-07-30,REGN,629.729248046875,Non Durable,3
2020-07-30,RTX,50.90969467163086,Durable,1
2020-07-30,SBUX,68.72860717773438,Retail,6
2020-07-30,SHW,206.61122131347656,Non Durable,3
2020-07-30,SO,45.45895004272461,Others,5
2020-07-30,SPGI,337.9761962890625,Finance,2
2020-07-30,SYK,190.01315307617188,Others,5
2020-07-30,T,15.743115425109863,Communications,0
2020-07-30,TGT,109.9889907836914,Retail,6
2020-07-30,TMO,405.4762878417969,Others,5
2020-07-30,TXN,112.8221664428711,Tech,7
2020-07-30,UNH,282.8332214355469,Non Durable,3
2020-07-30,UNP,154.8699493408203,Durable,1
2020-07-30,USB,29.774629592895508,Finance,2
2020-07-30,V,187.2840118408203,Finance,2
2020-07-30,VRTX,279.3999938964844,Non Durable,3
2020-07-30,VZ,42.74121856689453,Communications,0
2020-07-30,WFC,22.022005081176758,Finance,2
2020-07-30,WMT,40.38705062866211,Retail,6
2020-07-30,XOM,33.36234664916992,Oil,4
2020-07-30,ZTS,142.87454223632812,Non Durable,3
2020-07-31,AAPL,103.29204559326172,Tech,7
2020-07-31,ABBV,77.60567474365234,Non Durable,3
2020-07-31,ABT,92.05082702636719,Non Durable,3
2020-07-31,ACN,209.44915771484375,Tech,7
2020-07-31,ADBE,444.32000732421875,Tech,7
2020-07-31,ADI,105.02433013916016,Tech,7
2020-07-31,ADP,119.7604751586914,Tech,7
2020-07-31,AIG,28.44447898864746,Finance,2
2020-07-31,ALL,83.34889221191406,Finance,2
2020-07-31,AMAT,61.515464782714844,Tech,7
2020-07-31,AMD,77.43000030517578,Tech,7
2020-07-31,AMGN,209.39315795898438,Non Durable,3
2020-07-31,AMT,227.52796936035156,Others,5
2020-07-31,AMZN,158.23399353027344,Retail,6
2020-07-31,AON,198.408447265625,Finance,2
2020-07-31,APD,254.3175048828125,Others,5
2020-07-31,AVGO,28.100688934326172,Tech,7
2020-07-31,BAC,21.99613380432129,Finance,2
2020-07-31,BDX,254.25125122070312,Others,5
2020-07-31,BKNG,1641.3206787109375,Retail,6
2020-07-31,BLK,509.26812744140625,Finance,2
2020-07-31,BRK-B,195.77999877929688,Finance,2
2020-07-31,C,41.839508056640625,Finance,2
2020-07-31,CAT,120.44001007080078,Durable,1
2020-07-31,CB,117.58427429199219,Finance,2
2020-07-31,CI,159.67483520507812,Finance,2
2020-07-31,CL,68.70670318603516,Non Durable,3
2020-07-31,CME,135.52487182617188,Finance,2
2020-07-31,COST,300.41015625,Retail,6
2020-07-31,CRM,193.15745544433594,Tech,7
2020-07-31,CSCO,40.512840270996094,Tech,7
2020-07-31,CVX,67.41393280029297,Oil,4
2020-07-31,DE,165.27938842773438,Durable,1
2020-07-31,DHR,177.00721740722656,Others,5
2020-07-31,DIS,115.02249145507812,Communications,0
2020-07-31,DUK,69.36617279052734,Others,5
2020-07-31,EL,184.44900512695312,Non Durable,3
2020-07-31,EOG,36.791839599609375,Oil,4
2020-07-31,EQIX,717.0579223632812,Others,5
2020-07-31,FDX,153.95184326171875,Durable,1
2020-07-31,FI,99.79000091552734,Tech,7
2020-07-31,GE,29.5679988861084,Durable,1
2020-07-31,GILD,56.91777801513672,Non Durable,3
2020-07-31,GM,24.124839782714844,Durable,1
2020-07-31,GOOGL,73.9539794921875,Communications,0
2020-07-31,GS,175.57981872558594,Finance,2
2020-07-31,HD,235.3773651123047,Retail,6
2020-07-31,HON,135.0018310546875,Durable,1
2020-07-31,HUM,376.3055725097656,Finance,2
2020-07-31,IBM,94.11994171142578,Tech,7
2020-07-31,ICE,90.768798828125,Finance,2
2020-07-31,INTC,42.548580169677734,Tech,7
2020-07-31,INTU,296.9271545410156,Tech,7
2020-07-31,ISRG,228.47999572753906,Others,5
2020-07-31,JNJ,126.47037506103516,Non Durable,3
2020-07-31,JPM,84.50489807128906,Finance,2
2020-07-31,KO,40.59273910522461,Non Durable,3
2020-07-31,LIN,228.61239624023438,Others,5
2020-07-31,LMT,330.9105224609375,Durable,1
2020-07-31,LOW,136.01882934570312,Retail,6
2020-07-31,MA,299.9631042480469,Finance,2
2020-07-31,MCD,173.29742431640625,Retail,6
2020-07-31,MDT,84.12297058105469,Others,5
2020-07-31,META,252.28591918945312,Communications,0
2020-07-31,MMC,108.3446273803711,Finance,2
2020-07-31,MO,27.705259323120117,Non Durable,3
2020-07-31,MRK,65.53768920898438,Non Durable,3
2020-07-31,MS,41.905277252197266,Finance,2
2020-07-31,MSFT,196.41714477539062,Tech,7
2020-07-31,MU,48.893707275390625,Tech,7
2020-07-31,NEE,62.045833587646484,Others,5
2020-07-31,NFLX,488.8800048828125,Communications,0
2020-07-31,NOW,439.20001220703125,Tech,7
2020-07-31,NSC,173.31858825683594,Durable,1
2020-07-31,NVDA,10.579879760742188,Tech,7
2020-07-31,PEP,118.60307312011719,Non Durable,3
2020-07-31,PFE,29.311315536499023,Non Durable,3
2020-07-31,PG,115.86711120605469,Non Durable,3
2020-07-31,PGR,81.81208038330078,Finance,2
2020-07-31,PLD,92.11534118652344,Others,5
2020-07-31,PM,59.6072998046875,Non Durable,3
2020-07-31,PNC,88.9275894165039,Finance,2
2020-07-31,QCOM,94.93340301513672,Tech,7
2020-07-31,REGN,630.3275756835938,Non Durable,3
2020-07-31,RTX,50.2186164855957,Durable,1
2020-07-31,SBUX,68.62996673583984,Retail,6
2020-07-31,SHW,206.70376586914062,Non Durable,3
2020-07-31,SO,44.940486907958984,Others,5
2020-07-31,SPGI,335.94287109375,Finance,2
2020-07-31,SYK,183.4642333984375,Others,5
2020-07-31,T,15.74843978881836,Communications,0
2020-07-31,TGT,111.1367416381836,Retail,6
2020-07-31,TMO,408.8243103027344,Others,5
2020-07-31,TXN,111.64922332763672,Tech,7
2020-07-31,UNH,280.56298828125,Non Durable,3
2020-07-31,UNP,155.3628692626953,Durable,1
2020-07-31,USB,29.718162536621094,Finance,2
2020-07-31,V,183.75181579589844,Finance,2
2020-07-31,VRTX,272.0,Non Durable,3
2020-07-31,VZ,42.875484466552734,Communications,0
2020-07-31,WFC,21.67359161376953,Finance,2
2020-07-31,WMT,40.16356658935547,Retail,6
2020-07-31,XOM,33.52967834472656,Oil,4
2020-07-31,ZTS,145.33700561523438,Non Durable,3
2020-08-03,AAPL,105.894775390625,Tech,7
2020-08-03,ABBV,78.44786834716797,Non Durable,3
2020-08-03,ABT,92.0874252319336,Non Durable,3
2020-08-03,ACN,211.6855010986328,Tech,7
2020-08-03,ADBE,447.9700012207031,Tech,7
2020-08-03,ADI,106.59718322753906,Tech,7
2020-08-03,ADP,121.15709686279297,Tech,7
2020-08-03,AIG,28.44447898864746,Finance,2
2020-08-03,ALL,84.93833923339844,Finance,2
2020-08-03,AMAT,62.16570281982422,Tech,7
2020-08-03,AMD,77.66999816894531,Tech,7
2020-08-03,AMGN,211.69528198242188,Non Durable,3
2020-08-03,AMT,223.34109497070312,Others,5
2020-08-03,AMZN,155.59449768066406,Retail,6
2020-08-03,AON,193.5840301513672,Finance,2
2020-08-03,APD,247.02410888671875,Others,5
2020-08-03,AVGO,28.498138427734375,Tech,7
2020-08-03,BAC,22.093379974365234,Finance,2
2020-08-03,BDX,256.365966796875,Others,5
2020-08-03,BKNG,1629.5794677734375,Retail,6
2020-08-03,BLK,513.6433715820312,Finance,2
2020-08-03,BRK-B,199.25999450683594,Finance,2
2020-08-03,C,42.15742492675781,Finance,2
2020-08-03,CAT,119.44298553466797,Durable,1
2020-08-03,CB,116.8542251586914,Finance,2
2020-08-03,CI,159.96142578125,Finance,2
2020-08-03,CL,68.14601135253906,Non Durable,3
2020-08-03,CME,132.9314727783203,Finance,2
2020-08-03,COST,303.90777587890625,Retail,6
2020-08-03,CRM,201.4250030517578,Tech,7
2020-08-03,CSCO,40.564449310302734,Tech,7
2020-08-03,CVX,68.11264038085938,Oil,4
2020-08-03,DE,166.50738525390625,Durable,1
2020-08-03,DHR,179.63890075683594,Others,5
2020-08-03,DIS,114.4421615600586,Communications,0
2020-08-03,DUK,68.60488891601562,Others,5
